eqid,eqX,eqY,zoneUTM,dc_0_mean,dc_1e_mean,dc_0_med,dc_1e_med,dc_0_unc,dc_1e_unc
81,-260.0556528336838,3915.584287356416,54.0,-0.09770436563816352,0.011295872160123002,-0.09962794079207107,0.008407318277724176,0.04049830134479785,0.1362047088437189
82,624.8842742638004,4322.206087397477,54.0,-0.09770436563816352,0.24953397412282702,-0.09962794079207107,0.24887165360267657,0.04049830134479785,0.1369323951089743
83,497.40279712570856,4039.075701869608,54.0,-0.09770436563816352,0.06481865099988905,-0.09962794079207107,0.06197412089389022,0.04049830134479785,0.11413952089706164
84,631.3977699868426,4372.26908466025,54.0,-0.09770436563816352,0.2520104070809454,-0.09962794079207107,0.24348094625589817,0.04049830134479785,0.14260890980252885
85,572.4545395065124,4163.749576252414,54.0,-0.09770436563816352,0.03089300435463881,-0.09962794079207107,0.03311326041573169,0.04049830134479785,0.12523575801049164
86,542.8497150079456,3957.433060143872,54.0,-0.09770436563816352,-0.05324372042674083,-0.09962794079207107,-0.04902283003318447,0.04049830134479785,0.1345635254916213
87,663.3163926639071,4436.617662823868,54.0,-0.09770436563816352,0.01127220118617035,-0.09962794079207107,0.01389570720441139,0.04049830134479785,0.12067235276152996
88,-32.87294301735424,3776.17863145535,54.0,-0.09770436563816352,0.08912970700006374,-0.09962794079207107,0.07742366628407914,0.04049830134479785,0.14088520704095092
89,515.5112789978382,4127.169092421015,54.0,-0.09770436563816352,0.009336937407206418,-0.09962794079207107,0.00884461650535615,0.04049830134479785,0.12280204827796314
90,546.2415737931277,4083.461152346191,54.0,-0.09770436563816352,-0.007420485728168641,-0.09962794079207107,-0.002144804786123344,0.04049830134479785,0.12545572617774617
91,567.1553577821909,4131.306967868864,54.0,-0.09770436563816352,-0.05240491755517137,-0.09962794079207107,-0.04838329015554958,0.04049830134479785,0.13980793209527947
92,577.7231586056545,4060.836546501464,54.0,-0.09770436563816352,-0.05259223083949364,-0.09962794079207107,-0.04693934624790694,0.04049830134479785,0.13328830347906698
93,275.4374088407163,3843.51011953928,54.0,-0.09770436563816352,-0.024233962546862567,-0.09962794079207107,-0.025729962761559668,0.04049830134479785,0.12872939543843687
94,607.4181210323919,4256.352014171782,54.0,-0.09770436563816352,0.14167329746294685,-0.09962794079207107,0.14327569419385716,0.04049830134479785,0.13760862677082902
95,231.87710682343203,3811.365504154603,54.0,-0.09770436563816352,-0.07613571022278692,-0.09962794079207107,-0.06467493800030404,0.04049830134479785,0.1477619773257165
96,623.2088152215199,4442.522211911519,54.0,-0.09770436563816352,0.0303240619789116,-0.09962794079207107,0.03216254771052808,0.04049830134479785,0.10481712314815834
97,562.1256537151418,3993.041990758743,54.0,-0.09770436563816352,-0.0776581829992098,-0.09962794079207107,-0.0709212235707656,0.04049830134479785,0.13816347392597428
98,631.0597053851714,4679.977771773372,54.0,-0.09770436563816352,-0.12541192101030346,-0.09962794079207107,-0.12492025224602421,0.04049830134479785,0.14146854809612203
99,677.3923123197425,4458.591690875839,54.0,-0.09770436563816352,-0.03618289301446072,-0.09962794079207107,-0.03236471863159914,0.04049830134479785,0.13093890221507273
100,688.226455777822,4457.521568699916,54.0,-0.09770436563816352,0.00698297645499216,-0.09962794079207107,0.008269805715164566,0.04049830134479785,0.11957232157298295
101,703.3499165584745,4445.916544165671,54.0,-0.09770436563816352,0.007776325464231468,-0.09962794079207107,0.008154510340223499,0.04049830134479785,0.1273611715677878
102,687.7533482500393,4462.8415205037,54.0,-0.09770436563816352,0.019357706132670547,-0.09962794079207107,0.018464377589698648,0.04049830134479785,0.11915713765098696
103,462.2337953932308,4065.780960132662,54.0,-0.09770436563816352,0.06368590942705378,-0.09962794079207107,0.07012392481797927,0.04049830134479785,0.10497842318496968
104,513.085991818958,4090.6670141807376,54.0,-0.09770436563816352,0.024286821288274786,-0.09962794079207107,0.024759472457024617,0.04049830134479785,0.12074743724539191
105,463.203498736656,4062.892527800171,54.0,-0.09770436563816352,0.0704766913178053,-0.09962794079207107,0.07314922409348946,0.04049830134479785,0.10447073215753405
106,438.3970135664206,3912.290557700556,54.0,-0.09770436563816352,-0.03857932846351919,-0.09962794079207107,-0.03377572419015261,0.04049830134479785,0.13198679885932693
107,158.6684679171517,3919.002675504616,54.0,-0.09770436563816352,-0.0014951532132751026,-0.09962794079207107,-0.0018698450588882465,0.04049830134479785,0.13890763455315985
108,527.0600907435977,4091.365687145287,54.0,-0.09770436563816352,0.045861694805987965,-0.09962794079207107,0.04757955242152973,0.04049830134479785,0.11394412755816649
109,316.49031405012005,3929.154743051912,54.0,-0.09770436563816352,0.0033128168325267326,-0.09962794079207107,0.007917957687276576,0.04049830134479785,0.13338501608520872
110,621.538139064574,4445.715012315663,54.0,-0.09770436563816352,0.03120238365468543,-0.09962794079207107,0.03225141149541112,0.04049830134479785,0.10283399853533993
111,251.14156651564912,4194.6094429104505,54.0,-0.09770436563816352,0.00617632265813713,-0.09962794079207107,0.0006759804501132163,0.04049830134479785,0.1339250350488941
112,465.43944178630807,4063.6597216274654,54.0,-0.09770436563816352,0.0723522547388023,-0.09962794079207107,0.07431290790621181,0.04049830134479785,0.1032277825399301
113,493.8518825171933,3956.000689079267,54.0,-0.09770436563816352,-0.025129358714578796,-0.09962794079207107,-0.026073710710443405,0.04049830134479785,0.12403909833345213
114,614.1933123417826,4407.07660776138,54.0,-0.09770436563816352,0.1740796473486046,-0.09962794079207107,0.16698070278205407,0.04049830134479785,0.13213948846539722
115,564.9202884742622,4145.268994027613,54.0,-0.09770436563816352,0.004315817035877023,-0.09962794079207107,0.0077599294161101225,0.04049830134479785,0.12112812411332816
116,607.5300941255965,4399.875364871049,54.0,-0.09770436563816352,0.1359184247703756,-0.09962794079207107,0.13458856124338583,0.04049830134479785,0.1258544580551114
117,685.3230867940251,4391.141433827922,54.0,-0.09770436563816352,-0.012192210350992046,-0.09962794079207107,-0.0039691265938000125,0.04049830134479785,0.1446348973427501
