cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.2813,2813,337.5,4037.5,54.0,-0.01136,-0.007271192026925644,-0.0071307670166518775,0.0028880454398909658
c.2814,2814,337.5,4062.5,54.0,-0.01136,-0.005959319451022711,-0.005859103923171013,0.002708135855061952
c.2815,2815,337.5,4087.5,54.0,-0.01136,-0.012097860711438129,-0.012171597343767767,0.002452567143391375
c.2816,2816,337.5,4112.5,54.0,-0.01136,-0.008306038161640232,-0.008251024460322356,0.002278320476819201
c.2817,2817,337.5,4137.5,54.0,-0.01136,-0.0064759289853071915,-0.006535349330525662,0.0021820284668221937
c.2818,2818,337.5,4162.5,54.0,-0.01136,-0.009653059691123463,-0.009613764446145926,0.0022898365907275254
c.2819,2819,337.5,4187.5,54.0,-0.01136,-0.008018218471851817,-0.007964018704535364,0.0024958362645429834
c.2820,2820,337.5,4212.5,54.0,-0.01136,-0.010934729915781333,-0.011023340290885395,0.0029610618618915057
c.2821,2821,337.5,4237.5,54.0,-0.01136,-0.010841120503684349,-0.010766177614352059,0.0034982218567017045
c.2822,2822,337.5,4262.5,54.0,-0.01136,-0.010728094002076614,-0.010625799568121813,0.0036714450273223195
c.2830,2830,337.5,4462.5,54.0,-0.01136,-0.011551120566066941,-0.011447072241055596,0.0036579346378991418
c.2831,2831,337.5,4487.5,54.0,-0.01136,-0.010421593055784006,-0.010448072039738878,0.0033671422173830435
c.2832,2832,337.5,4512.5,54.0,-0.01136,-0.011397883263360933,-0.0114162291395121,0.0041723060559538
c.2867,2867,362.5,3687.5,54.0,-0.01136,-0.010563912661092465,-0.01068918406087449,0.004122658269056275
c.2868,2868,362.5,3712.5,54.0,-0.01136,-0.010011672737117566,-0.009990294021857863,0.0035025964748811493
c.2869,2869,362.5,3737.5,54.0,-0.01136,-0.01029872660486329,-0.01022470896569629,0.003427759110254774
c.2870,2870,362.5,3762.5,54.0,-0.01136,-0.010463335722466195,-0.010530335945013795,0.003757023845296517
c.2871,2871,362.5,3787.5,54.0,-0.01136,-0.012915911243074353,-0.012958427305698787,0.0032758889426677306
c.2872,2872,362.5,3812.5,54.0,-0.01136,-0.01300779857918339,-0.013019141672340251,0.0036780465796092524
c.2873,2873,362.5,3837.5,54.0,-0.01136,-0.014164573517112781,-0.014102489498483377,0.0034469134865639612
c.2874,2874,362.5,3862.5,54.0,-0.01136,-0.01356158421188811,-0.013536165039627315,0.0030629973657235105
c.2875,2875,362.5,3887.5,54.0,-0.01136,-0.015715024751999294,-0.015683381905524468,0.003064302916813016
c.2876,2876,362.5,3912.5,54.0,-0.01136,-0.013260114243947982,-0.013127859474369907,0.0029611816565105207
c.2877,2877,362.5,3937.5,54.0,-0.01136,-0.01674201938861757,-0.01672286913429119,0.0031835521246217687
c.2878,2878,362.5,3962.5,54.0,-0.01136,-0.019928972665710133,-0.01988634941888235,0.0028957202035269454
c.2879,2879,362.5,3987.5,54.0,-0.01136,-0.014396339761468807,-0.014470940626127183,0.002691252172007664
c.2880,2880,362.5,4012.5,54.0,-0.01136,-0.015290624341674977,-0.015272280165917331,0.0025006719663733094
c.2881,2881,362.5,4037.5,54.0,-0.01136,-0.010244190077071405,-0.010227923810444172,0.0024994340592654207
c.2882,2882,362.5,4062.5,54.0,-0.01136,-0.012933925092484675,-0.0129539858550944,0.0023013764605417358
c.2883,2883,362.5,4087.5,54.0,-0.01136,-0.013475471550361535,-0.013539930839792672,0.0025000468300209406
c.2884,2884,362.5,4112.5,54.0,-0.01136,-0.015442812190080464,-0.015438401451995501,0.002509080419026384
